activateable,createable,custom,customSetting,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,False,True,False,False,False,False,False,False,a1q,Territory,Territory,True,False,True,Territory__c,True,True,True,True,True,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Territory__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Territory__c/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/Territory__c/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/Territory__c/describe'), ('quickActions', '/services/data/v42.0/sobjects/Territory__c/quickActions'), ('layouts', '/services/data/v42.0/sobjects/Territory__c/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Territory__c')])"
False,False,False,False,False,False,False,False,False,0Hd,Test Suite Membership,Test Suite Memberships,False,False,False,TestSuiteMembership,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/TestSuiteMembership/{ID}'), ('describe', '/services/data/v42.0/sobjects/TestSuiteMembership/describe'), ('sobject', '/services/data/v42.0/sobjects/TestSuiteMembership')])"
False,False,False,False,False,False,False,False,False,0Jr,Third Party Account Link,Third Party Account Links,False,False,False,ThirdPartyAccountLink,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/ThirdPartyAccountLink/{ID}'), ('describe', '/services/data/v42.0/sobjects/ThirdPartyAccountLink/describe'), ('sobject', '/services/data/v42.0/sobjects/ThirdPartyAccountLink')])"
False,True,False,False,True,False,False,False,False,0Jz,Goal,Goals,False,False,False,TodayGoal,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/TodayGoal/{ID}'), ('describe', '/services/data/v42.0/sobjects/TodayGoal/describe'), ('sobject', '/services/data/v42.0/sobjects/TodayGoal')])"
False,True,False,False,True,False,False,False,False,,Goal Share,Goal Share,False,False,False,TodayGoalShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/TodayGoalShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/TodayGoalShare/describe'), ('sobject', '/services/data/v42.0/sobjects/TodayGoalShare')])"
False,True,False,False,False,False,True,False,False,0TO,Topic,Topics,True,False,True,Topic,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/Topic/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/Topic/{ID}'), ('describe', '/services/data/v42.0/sobjects/Topic/describe'), ('layouts', '/services/data/v42.0/sobjects/Topic/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/Topic')])"
False,True,False,False,True,False,False,False,False,0FT,Topic Assignment,Topic Assignments,False,False,False,TopicAssignment,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/TopicAssignment/{ID}'), ('describe', '/services/data/v42.0/sobjects/TopicAssignment/describe'), ('sobject', '/services/data/v42.0/sobjects/TopicAssignment')])"
False,False,False,False,True,False,False,False,False,,Topic Feed,Topic Feed,False,False,False,TopicFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/TopicFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/TopicFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/TopicFeed')])"
False,False,False,False,False,False,False,False,False,,Undecided Event Relation,Undecided Event Relations,False,False,False,UndecidedEventRelation,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UndecidedEventRelation/{ID}'), ('describe', '/services/data/v42.0/sobjects/UndecidedEventRelation/describe'), ('sobject', '/services/data/v42.0/sobjects/UndecidedEventRelation')])"
False,True,False,False,False,False,True,False,False,005,User,Users,True,False,True,User,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/User/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/User/{ID}'), ('namedLayouts', '/services/data/v42.0/sobjects/User/describe/namedLayouts/{LayoutName}'), ('passwordUtilities', '/services/data/v42.0/sobjects/User/{ID}/password'), ('describe', '/services/data/v42.0/sobjects/User/describe'), ('quickActions', '/services/data/v42.0/sobjects/User/quickActions'), ('layouts', '/services/data/v42.0/sobjects/User/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/User')])"
False,True,False,False,True,False,False,False,False,01D,User Account Team Member,User Account Team Member,False,False,False,UserAccountTeamMember,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserAccountTeamMember/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserAccountTeamMember/describe'), ('sobject', '/services/data/v42.0/sobjects/UserAccountTeamMember')])"
False,True,False,False,True,False,False,False,False,0Ds,Last Used App,Last Used App,False,False,False,UserAppInfo,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserAppInfo/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserAppInfo/describe'), ('sobject', '/services/data/v42.0/sobjects/UserAppInfo')])"
False,True,False,False,True,False,False,False,False,0Nw,UserAppMenuCustomization,UserAppMenuCustomizations,False,False,False,UserAppMenuCustomization,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserAppMenuCustomization/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserAppMenuCustomization/describe'), ('sobject', '/services/data/v42.0/sobjects/UserAppMenuCustomization')])"
False,True,False,False,True,False,False,False,False,,UserAppMenuCustomization Share,UserAppMenuCustomization Share,False,False,False,UserAppMenuCustomizationShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserAppMenuCustomizationShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserAppMenuCustomizationShare/describe'), ('sobject', '/services/data/v42.0/sobjects/UserAppMenuCustomizationShare')])"
False,False,False,False,False,False,False,False,False,07p,Application,Applications,True,False,True,UserAppMenuItem,True,False,False,True,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/UserAppMenuItem/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/UserAppMenuItem/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserAppMenuItem/describe'), ('layouts', '/services/data/v42.0/sobjects/UserAppMenuItem/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/UserAppMenuItem')])"
False,False,False,False,False,False,False,False,False,0MQ,Custom User Badge,Custom User Badges,False,False,False,UserCustomBadge,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserCustomBadge/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserCustomBadge/describe'), ('sobject', '/services/data/v42.0/sobjects/UserCustomBadge')])"
False,False,False,False,False,False,False,False,False,07u,User Entity Access,User Entity Access,False,False,False,UserEntityAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserEntityAccess/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserEntityAccess/describe'), ('sobject', '/services/data/v42.0/sobjects/UserEntityAccess')])"
False,False,False,False,True,False,False,False,False,,User Feed,User Feed,False,False,False,UserFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/UserFeed')])"
False,False,False,False,False,False,False,False,False,4fp,User Field Access,User Field Access,False,False,False,UserFieldAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserFieldAccess/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserFieldAccess/describe'), ('sobject', '/services/data/v42.0/sobjects/UserFieldAccess')])"
False,False,False,False,False,False,False,False,False,100,User License,User Licenses,False,False,False,UserLicense,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserLicense/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserLicense/describe'), ('sobject', '/services/data/v42.0/sobjects/UserLicense')])"
False,True,False,False,True,False,False,False,False,0Na,User List View,User List View,False,False,False,UserListView,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserListView/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserListView/describe'), ('sobject', '/services/data/v42.0/sobjects/UserListView')])"
False,True,False,False,True,False,False,False,False,0JU,User List View Criteria,User List View Criteria,False,False,False,UserListViewCriterion,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserListViewCriterion/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserListViewCriterion/describe'), ('sobject', '/services/data/v42.0/sobjects/UserListViewCriterion')])"
False,False,False,False,False,False,False,False,False,0Yw,User Login,User Login,False,False,False,UserLogin,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserLogin/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserLogin/describe'), ('sobject', '/services/data/v42.0/sobjects/UserLogin')])"
False,False,False,False,False,False,False,False,False,0up,User Permission Access,User Permission Access,False,False,False,UserPermissionAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserPermissionAccess/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserPermissionAccess/describe'), ('sobject', '/services/data/v42.0/sobjects/UserPermissionAccess')])"
False,True,False,False,True,False,False,False,False,03u,User Preference,User Preferences,False,False,False,UserPreference,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserPreference/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserPreference/describe'), ('sobject', '/services/data/v42.0/sobjects/UserPreference')])"
False,False,False,False,False,False,False,False,False,,User Record Access,User Record Access,False,False,False,UserRecordAccess,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserRecordAccess/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserRecordAccess/describe'), ('sobject', '/services/data/v42.0/sobjects/UserRecordAccess')])"
False,False,False,False,False,False,False,False,False,00E,Role,Role,False,False,False,UserRole,True,True,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserRole/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserRole/describe'), ('sobject', '/services/data/v42.0/sobjects/UserRole')])"
False,True,False,False,True,False,False,False,False,0N2,User Share,User Share,False,False,False,UserShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserShare/describe'), ('sobject', '/services/data/v42.0/sobjects/UserShare')])"
False,True,False,False,True,False,False,False,False,00p,User Team Member,User Team Member,False,False,False,UserTeamMember,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/UserTeamMember/{ID}'), ('describe', '/services/data/v42.0/sobjects/UserTeamMember/describe'), ('sobject', '/services/data/v42.0/sobjects/UserTeamMember')])"
False,False,False,False,False,False,True,False,False,0LQ,Voice Call,Voice Calls,True,False,True,VoiceCall,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/VoiceCall/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/VoiceCall/{ID}'), ('describe', '/services/data/v42.0/sobjects/VoiceCall/describe'), ('quickActions', '/services/data/v42.0/sobjects/VoiceCall/quickActions'), ('layouts', '/services/data/v42.0/sobjects/VoiceCall/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/VoiceCall')])"
False,True,False,False,True,False,False,False,False,02c,Voice Call Share,Voice Call Share,False,False,False,VoiceCallShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/VoiceCallShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/VoiceCallShare/describe'), ('sobject', '/services/data/v42.0/sobjects/VoiceCallShare')])"
False,False,False,False,False,False,False,False,False,0L1,Voice Vendor Info,Voice Vendor Infos,False,False,False,VoiceVendorInfo,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/VoiceVendorInfo/{ID}'), ('describe', '/services/data/v42.0/sobjects/VoiceVendorInfo/describe'), ('sobject', '/services/data/v42.0/sobjects/VoiceVendorInfo')])"
False,True,False,False,True,False,False,False,False,083,Vote,Votes,False,False,False,Vote,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/Vote/{ID}'), ('describe', '/services/data/v42.0/sobjects/Vote/describe'), ('sobject', '/services/data/v42.0/sobjects/Vote')])"
False,False,False,False,False,False,False,False,False,0OZ,Wave Compatibility Check Item,Wave Compatibility Check Items,False,False,False,WaveCompatibilityCheckItem,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WaveCompatibilityCheckItem/{ID}'), ('describe', '/services/data/v42.0/sobjects/WaveCompatibilityCheckItem/describe'), ('sobject', '/services/data/v42.0/sobjects/WaveCompatibilityCheckItem')])"
False,True,False,False,True,False,False,False,False,0W5,Access,Access,False,False,False,WorkAccess,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkAccess/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkAccess/describe'), ('sobject', '/services/data/v42.0/sobjects/WorkAccess')])"
False,True,False,False,True,False,False,False,False,,Access Share,Access Share,False,False,False,WorkAccessShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkAccessShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkAccessShare/describe'), ('sobject', '/services/data/v42.0/sobjects/WorkAccessShare')])"
False,True,False,False,True,False,False,False,False,0W2,Badge Received,Badges Received,True,False,True,WorkBadge,True,True,True,True,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkBadge/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkBadge/describe'), ('layouts', '/services/data/v42.0/sobjects/WorkBadge/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/WorkBadge')])"
False,True,False,False,True,False,True,False,False,0W1,Badge,Badges,True,False,True,WorkBadgeDefinition,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v42.0/sobjects/WorkBadgeDefinition/describe/compactLayouts'), ('rowTemplate', '/services/data/v42.0/sobjects/WorkBadgeDefinition/{ID}'), ('approvalLayouts', '/services/data/v42.0/sobjects/WorkBadgeDefinition/describe/approvalLayouts'), ('describe', '/services/data/v42.0/sobjects/WorkBadgeDefinition/describe'), ('quickActions', '/services/data/v42.0/sobjects/WorkBadgeDefinition/quickActions'), ('layouts', '/services/data/v42.0/sobjects/WorkBadgeDefinition/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/WorkBadgeDefinition')])"
False,False,False,False,True,False,False,False,False,,Badge Feed,Badge Feed,False,False,False,WorkBadgeDefinitionFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkBadgeDefinitionFeed/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkBadgeDefinitionFeed/describe'), ('sobject', '/services/data/v42.0/sobjects/WorkBadgeDefinitionFeed')])"
False,False,False,False,False,False,False,False,False,,Badge History,Badge History,False,False,False,WorkBadgeDefinitionHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkBadgeDefinitionHistory/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkBadgeDefinitionHistory/describe'), ('sobject', '/services/data/v42.0/sobjects/WorkBadgeDefinitionHistory')])"
False,True,False,False,True,False,False,False,False,,Badge Share,Badge Share,False,False,False,WorkBadgeDefinitionShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkBadgeDefinitionShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkBadgeDefinitionShare/describe'), ('sobject', '/services/data/v42.0/sobjects/WorkBadgeDefinitionShare')])"
False,True,False,False,True,False,False,False,False,0W0,Thanks,Thanks,True,False,False,WorkThanks,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkThanks/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkThanks/describe'), ('layouts', '/services/data/v42.0/sobjects/WorkThanks/describe/layouts'), ('sobject', '/services/data/v42.0/sobjects/WorkThanks')])"
False,True,False,False,True,False,False,False,False,,Thanks Share,Thanks Share,False,False,False,WorkThanksShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/WorkThanksShare/{ID}'), ('describe', '/services/data/v42.0/sobjects/WorkThanksShare/describe'), ('sobject', '/services/data/v42.0/sobjects/WorkThanksShare')])"
False,False,False,False,False,False,False,False,False,,Change Event: Alternative Country Name,Change Event: Alternative Country Name,False,False,False,pw_ccpro__AlternativeCountryName__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v42.0/sobjects/pw_ccpro__AlternativeCountryName__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v42.0/sobjects/pw_ccpro__AlternativeCountryName__ChangeEvent/eventSchema'), ('describe', '/services/data/v42.0/sobjects/pw_ccpro__AlternativeCountryName__ChangeEvent/describe'), ('sobject', '/services/data/v42.0/sobjects/pw_ccpro__AlternativeCountryName__ChangeEvent')])"
